track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,release_month,release_day,key_name,duration_min,duration_sec
Celebra,Toda la Vida,39,Celebra,2017-04-25,0.726,0.9,9,-3.405,1,0.22,0.0766,3.66e-06,0.178,0.313,113.016,189027,2017,4,25,A,3.1504499999999998,189.027
Belong With You,Blackcode,39,Belong With You,2019-12-18,0.51,0.819,5,-5.677,0,0.134,0.0793,0.0,0.455,0.482,127.821,187734,2019,12,18,F,3.1289000000000002,187.734
Moreno Soy,Diego El Cigala,39,Indestructible,2016-10-28,0.76,0.822,9,-3.965,0,0.0315,0.461,1.29e-05,0.329,0.872,105.966,280307,2016,10,28,A,4.671783333333334,280.307
Stuck On You,Nick Strand,39,Stuck On You,2019-09-20,0.58,0.664,1,-2.866,0,0.0748,0.429,0.0,0.146,0.436,146.001,158467,2019,9,20,C#/Db,2.641116666666667,158.467
María Cristina - Remasterizado,Eliades Ochoa,39,The Real Cuban Music (Remasterizado),2018-04-13,0.514,0.631,8,-8.591,1,0.0354,0.295,1.64e-05,0.0294,0.92,94.828,260267,2018,4,13,G#/Ab,4.337783333333333,260.267
No Erasin',Steve Perry,39,Traces,2018-10-05,0.542,0.869,2,-4.814,1,0.0401,0.11,0.0,0.103,0.295,129.863,247813,2018,10,5,D,4.130216666666667,247.813
Fre$h,Lil Whigga,39,Fre$h,2019-04-23,0.795,0.472,1,-10.277,1,0.172,0.366,0.000469,0.0837,0.268,130.015,163385,2019,4,23,C#/Db,2.7230833333333333,163.385
Goddamn,Deva Mahal,39,Goddamn,2019-05-16,0.672,0.66,11,-4.728,0,0.186,0.173,1.99e-05,0.213,0.529,139.763,172843,2019,5,16,B,2.8807166666666664,172.843
Part Of Me - Bonus Track,"""Dear Evan Hansen"" August 2018 Broadway Cast",39,Part Of Me (Bonus Track),2018-09-25,0.406,0.57,8,-5.46,0,0.0402,0.616,0.0,0.162,0.168,94.137,306731,2018,9,25,G#/Ab,5.112183333333333,306.731
I'm for Real,Howard Hewett,39,I Commit To Love,1986-10-21,0.723,0.546,1,-9.75,0,0.0302,0.083,0.0,0.28,0.591,94.645,285947,1986,10,21,C#/Db,4.765783333333333,285.947
Blades,FARR,39,Blades,2017-05-12,0.59,0.436,3,-7.322,1,0.215,0.594,0.00375,0.107,0.222,146.864,214373,2017,5,12,D#/Eb,3.572883333333333,214.373
Lost in the Space,Coopex,39,Lost in the Space,2020-01-10,0.582,0.587,0,-6.304,0,0.035,0.265,0.0,0.0998,0.313,75.026,200187,2020,1,10,C,3.33645,200.187
How Do You Want to Be Remembered,MAGIC!,39,Don't Kill the Magic,2014-06-25,0.52,0.567,5,-8.984,0,0.0652,0.0479,1.61e-06,0.0934,0.529,80.525,243120,2014,6,25,F,4.0520000000000005,243.12
With Or Without You,Maddix,39,With Or Without You,2019-09-20,0.417,0.93,7,-3.244,0,0.0488,0.00419,0.171,0.454,0.0998,150.009,177500,2019,9,20,G,2.9583333333333335,177.5
Let's Straighten It Out,Latimore,39,I'll Do Anything For You,1983-10-03,0.773,0.45,2,-15.083,0,0.0484,0.272,0.00019,0.0907,0.889,79.715,331933,1983,10,3,D,5.532216666666667,331.933
My City,KAAZE,39,My City,2019-04-05,0.539,0.805,10,-4.402,0,0.0332,0.0158,0.0,0.169,0.455,128.036,200394,2019,4,5,A#/Bb,3.3399,200.394
Six Feet Under The Stars (Acoustic),All Time Low,39,"So Wrong, It's Right (Deluxe Version)",2008-07-29,0.657,0.401,3,-8.749,1,0.0294,0.329,0.0,0.123,0.682,129.995,204245,2008,7,29,D#/Eb,3.4040833333333333,204.245
Torn Apart,Eredaze,39,Torn Apart,2019-12-08,0.653,0.505,10,-11.587,1,0.0422,0.0747,1.62e-06,0.114,0.114,92.999,186000,2019,12,8,A#/Bb,3.1,186.0
Blueberry Yum Yum,Ludacris,39,The Red Light District,2004-01-01,0.964,0.636,1,-5.596,0,0.109,0.0393,0.0097,0.15,0.343,126.705,235093,2004,1,1,C#/Db,3.9182166666666665,235.093
Mio,Devan,39,Mio,2020-01-10,0.709,0.758,2,-6.431,0,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806,2020,1,10,D,3.096766666666667,185.806
Who Shot 2Pac,King Lil G,39,King Enemy,2012-05-05,0.771,0.608,7,-9.513,1,0.259,0.0169,0.0,0.222,0.602,95.571,179733,2012,5,5,G,2.99555,179.733
If You Love Me,Mint Condition,39,Life's Aquarium,1999-10-22,0.442,0.585,6,-6.012,1,0.0305,0.606,5.85e-05,0.185,0.233,118.736,385720,1999,10,22,F#/Gb,6.428666666666667,385.72
Ooh,SAYMYNAME,39,Ooh,2019-01-25,0.59,0.965,4,-1.787,1,0.0548,0.0147,0.163,0.12,0.386,148.167,147568,2019,1,25,E,2.4594666666666667,147.568
Midnight Mischief,Jordan Rakei,39,Cloak,2016-06-03,0.637,0.44,4,-10.811,0,0.0895,0.184,1.15e-05,0.0918,0.44,83.109,322347,2016,6,3,E,5.37245,322.347
Zanku,DopeNation,39,Zanku,2019-04-30,0.872,0.819,7,-4.504,1,0.0429,0.066,0.0,0.282,0.691,115.007,200870,2019,4,30,G,3.3478333333333334,200.87
Ever So Clear,Bushwick Bill,39,Little Big Man (Explicit),1992-09-08,0.756,0.365,1,-14.252,0,0.348,0.151,0.000338,0.222,0.64,159.882,357440,1992,9,8,C#/Db,5.957333333333334,357.44
Rain Or Shine,Young Fathers,39,White Men Are Black Men Too,2015-04-06,0.646,0.891,8,-2.904,0,0.0433,0.00445,0.89,0.127,0.106,142.024,229369,2015,4,6,G#/Ab,3.8228166666666668,229.369
Chill Cloud,Joan Ember,39,Chill Cloud,2020-01-10,0.748,0.677,7,-5.635,1,0.0688,0.114,0.0,0.202,0.537,110.04,185466,2020,1,10,G,3.0911,185.466
Criminal Mentality,Mr. Criminal,39,Criminal Mentality 2,2011-06-14,0.547,0.904,7,-4.822,1,0.385,0.254,0.0,0.286,0.69,98.389,214627,2011,6,14,G,3.577116666666667,214.627
Legend,MOSKA,39,Legend EP,2019-11-15,0.673,0.875,11,-5.406,1,0.0449,0.00324,0.709,0.133,0.362,125.001,166265,2019,11,15,B,2.771083333333333,166.265
Saide (Sad Song) - English Version,Gliffo,39,Saide (Sad Song) [English Version],2019-12-06,0.602,0.488,9,-10.473,0,0.0254,0.738,0.00813,0.966,0.314,76.0,308783,2019,12,6,A,5.1463833333333335,308.783
Joy To the World,Darlene McCoy,39,Gospel's Best - Christmas,2012-01-01,0.579,0.834,7,-5.668,1,0.0561,0.00313,4.25e-05,0.18,0.424,92.059,280840,2012,1,1,G,4.680666666666666,280.84
High Pressure Dave,HEALTH,39,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,0.536,0.941,2,-6.985,1,0.0569,0.000462,0.00102,0.139,0.276,110.048,195467,2013,9,24,D,3.2577833333333337,195.467
Shanti,ShiShi,39,ShiShi,2019-12-20,0.654,0.805,7,-5.897,1,0.08,0.204,2.59e-06,0.0942,0.444,99.882,235200,2019,12,20,G,3.92,235.2
Colours,Age of Consent,39,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,0.825,0.707,8,-9.982,1,0.0461,0.416,0.78,0.329,0.355,115.978,263387,2013,9,24,G#/Ab,4.389783333333333,263.387
Lowkey (feat. Lil Traffic),Godlands,39,Lowkey (feat. Lil Traffic),2019-07-05,0.755,0.871,1,-3.61,1,0.333,0.0617,0.0,0.17,0.318,139.937,192022,2019,7,5,C#/Db,3.2003666666666666,192.022
Shake That Thing,Sean Paul,39,Dutty Rock,2002-11-12,0.629,0.901,7,-3.715,1,0.36,0.378,0.0,0.296,0.543,177.162,235360,2002,11,12,G,3.9226666666666667,235.36
Simulation,Glass Petals,39,Simulation,2019-10-25,0.783,0.795,9,-2.813,1,0.0361,0.00368,0.135,0.217,0.461,125.015,221280,2019,10,25,A,3.688,221.28
One Night Stand,Lil Jon & The East Side Boyz,39,Crunk Juice,2004-11-16,0.482,0.531,3,-7.208,0,0.384,0.223,0.0,0.102,0.458,204.483,273307,2004,11,16,D#/Eb,4.555116666666667,273.307
Smoking Room,DJ Mibor,39,Smoking Room,2019-03-08,0.962,0.823,11,-4.945,0,0.196,0.143,0.119,0.0698,0.691,126.023,258500,2019,3,8,B,4.308333333333334,258.5
Typically Her (Kaytranada Edition),Beverlay,39,Nova Tunes 2.8,2013-08-26,0.722,0.565,1,-8.805,1,0.206,0.0364,2.27e-05,0.386,0.43,114.943,224560,2013,8,26,C#/Db,3.7426666666666666,224.56
Cocaina (feat. Young Thug),Migos,39,Yung Rich Nation,2015-07-31,0.571,0.747,8,-5.564,0,0.388,0.144,0.0,0.233,0.359,103.082,318933,2015,7,31,G#/Ab,5.31555,318.933
Rich Niggaz,Juvenile,39,400 Degreez,1998-01-01,0.653,0.79,2,-7.608,1,0.0812,0.0175,1.26e-05,0.0738,0.51,175.941,303600,1998,1,1,D,5.0600000000000005,303.6
Trampoline (feat. AMY MIYÚ),WILL K,39,Trampoline (feat. AMY MIYÚ),2019-07-05,0.802,0.929,1,-2.759,1,0.0659,0.00178,0.575,0.0845,0.484,125.036,215931,2019,7,5,C#/Db,3.59885,215.931
Tu Eres,Salo,39,Tu Eres,2019-12-13,0.438,0.512,2,-8.543,1,0.0327,0.0861,0.0,0.389,0.474,97.418,220900,2019,12,13,D,3.6816666666666666,220.9
Cartier,Gino J,39,Cartier,2019-08-16,0.72,0.635,2,-10.043,1,0.269,0.0319,0.0,0.0441,0.358,105.89,165283,2019,8,16,D,2.7547166666666665,165.283
Boxed Off - Original Mix,Patrick Topping,39,Boxed Off,2014-04-28,0.809,0.472,8,-7.672,0,0.0718,0.0231,0.92,0.0916,0.747,123.962,364540,2014,4,28,G#/Ab,6.075666666666667,364.54
Locket,Kilo Kish,39,Across (Deluxe Edition),2014-04-18,0.544,0.427,9,-8.33,0,0.0298,0.174,0.0248,0.133,0.186,139.939,181400,2014,4,18,A,3.0233333333333334,181.4
goodnight n go,Ariana Grande,39,Sweetener,2018-08-17,0.694,0.453,1,-7.069,1,0.0397,0.0213,0.0,0.0795,0.24,110.909,189507,2018,8,17,C#/Db,3.15845,189.507
Invasion,Kaivon,39,Transformation,2019-09-20,0.718,0.779,8,-4.778,0,0.0486,0.00556,0.714,0.147,0.0681,134.973,224000,2019,9,20,G#/Ab,3.7333333333333334,224.0
Calling Me,Aquilo,39,Calling Me,2015-05-11,0.576,0.399,9,-9.617,0,0.0287,0.487,0.0,0.103,0.111,119.992,213133,2015,5,11,A,3.552216666666667,213.133
Alladat,Jarren Benton,39,Slow Motion,2015-01-27,0.672,0.856,11,-5.537,1,0.262,0.0534,3.93e-05,0.218,0.641,180.048,207560,2015,1,27,B,3.4593333333333334,207.56
Razzle Dazzle (feat. Future),Mike WiLL Made-It,39,Ransom 2,2017-03-24,0.769,0.603,1,-5.815,1,0.088,0.177,0.0,0.172,0.255,120.051,216041,2017,3,24,C#/Db,3.6006833333333335,216.041
Flutter,Beau Diako,39,Flutter,2019-10-04,0.625,0.439,0,-10.133,0,0.0419,0.823,0.0248,0.102,0.551,76.043,192318,2019,10,4,C,3.2053000000000003,192.318
Surf Crazy Finale,Teen Beach Movie Cast,39,Teen Beach Movie,2013-01-01,0.369,0.96,9,-2.772,1,0.131,0.0663,0.0424,0.206,0.539,169.991,151893,2013,1,1,A,2.53155,151.893
Afterlife,Greyson Chance,39,Afterlife,2015-10-29,0.487,0.734,0,-5.506,1,0.063,0.18,0.0,0.0997,0.308,171.987,196911,2015,10,29,C,3.28185,196.911
40 Graus,Zeus,39,40 Graus,2019-12-30,0.756,0.53,7,-8.623,0,0.0896,0.541,0.0,0.11,0.362,129.927,213889,2019,12,30,G,3.5648166666666667,213.889
Holdin On,Party Favor,39,Layers,2019-04-26,0.392,0.926,0,-4.764,1,0.0533,0.0839,0.884,0.315,0.0621,149.969,147679,2019,4,26,C,2.461316666666667,147.679
different,Jaydon Lewis,39,different,2020-01-09,0.892,0.592,5,-9.991,1,0.145,0.391,0.145,0.0903,0.244,114.968,157049,2020,1,9,F,2.6174833333333334,157.049
Keep Up,Akon,39,Koncrete Vol. 1,2013-12-17,0.573,0.632,6,-3.408,0,0.073,0.493,0.0,0.433,0.474,173.968,214000,2013,12,17,F#/Gb,3.566666666666667,214.0
Nothing’s Gonna Stop Me Now,Olivia Holt,39,Make Your Mark: Ultimate Playlist,2012-10-16,0.613,0.889,4,-3.641,1,0.055,0.0192,0.0,0.0937,0.335,131.936,231293,2012,10,16,E,3.8548833333333334,231.293
Chinchetas en el aire,Los Delinquentes,39,Recuerdos Garrapateros de la Flama y el Carril,2006-07-10,0.313,0.643,6,-8.285,0,0.0366,0.12,0.0,0.18,0.693,165.723,262000,2006,7,10,F#/Gb,4.366666666666666,262.0
Adios,Kim Viera,39,Adios,2019-12-06,0.593,0.8,0,-3.077,1,0.0621,0.357,0.0,0.101,0.781,175.941,215104,2019,12,6,C,3.585066666666667,215.104
Hoy Es Viernes,Chucho Flash,39,Hoy Es Viernes,2019-06-28,0.72,0.793,7,-6.13,1,0.0981,0.0423,0.0,0.173,0.867,100.081,168600,2019,6,28,G,2.81,168.6
Arabian Drift,VFM Style,39,"Arabic Trap, Pt. 2",2018-06-14,0.625,0.891,1,-4.813,1,0.0407,0.00237,0.451,0.249,0.369,101.001,215798,2018,6,14,C#/Db,3.5966333333333336,215.798
Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,39,The Bigger Artist,2017-09-29,0.763,0.761,7,-4.538,0,0.265,0.242,0.0,0.119,0.698,169.883,175323,2017,9,29,G,2.92205,175.323
Nana,J Alvarez,39,La Fama Que Camina Extended Play,2019-12-13,0.713,0.706,8,-5.335,0,0.0624,0.251,6.56e-05,0.307,0.948,176.079,267773,2019,12,13,G#/Ab,4.462883333333334,267.773
Hachepe,Novoa,39,Hachepe,2019-11-15,0.742,0.758,8,-5.846,0,0.176,0.177,2.11e-05,0.101,0.603,176.001,172228,2019,11,15,G#/Ab,2.8704666666666667,172.228
Moyocoyotzin,GIGEE,39,Reborn Pulse,2019-10-11,0.68,0.765,7,-8.472,1,0.0442,0.00191,0.88,0.09,0.201,125.003,453116,2019,10,11,G,7.551933333333333,453.116
Orange,Sophie Holohan,39,Orange,2019-12-06,0.791,0.554,2,-9.998,0,0.0399,0.322,1.5e-05,0.0784,0.649,113.98,198947,2019,12,6,D,3.3157833333333335,198.947
Manifest,Zayvin Lakin,39,Manifest,2019-06-21,0.885,0.366,1,-12.165,1,0.337,0.000309,5.81e-06,0.113,0.281,80.015,213333,2019,6,21,C#/Db,3.5555499999999998,213.333
Silver Linings,Catching Flies,39,Silver Linings,2019-07-05,0.546,0.657,4,-7.48,0,0.0376,0.132,0.671,0.124,0.0935,87.996,241706,2019,7,5,E,4.028433333333333,241.706
Shadows - Radio Edit,Irajá,39,Shadows,2019-11-07,0.626,0.865,6,-7.754,0,0.0492,0.0365,0.0207,0.129,0.17,124.025,205161,2019,11,7,F#/Gb,3.41935,205.161
Teddy's Jam,Guy,39,Guy,1988-01-01,0.789,0.762,6,-13.129,0,0.063,0.0343,0.247,0.0451,0.619,104.584,215240,1988,1,1,F#/Gb,3.5873333333333335,215.24
Black Lança,Dj Rogerinho do Quero,39,TortaoFlix,2019-05-17,0.72,0.546,0,-8.2,0,0.157,0.421,0.0,0.0469,0.604,87.007,117931,2019,5,17,C,1.9655166666666666,117.931
Here on My Own,Swardy,39,Here on My Own,2018-07-27,0.793,0.51,1,-8.88,1,0.039,0.131,0.861,0.0681,0.433,120.003,350261,2018,7,27,C#/Db,5.837683333333334,350.261
Back for Me,Electric Guest,39,Plural,2017-03-31,0.723,0.645,4,-5.258,0,0.0278,0.0884,5.09e-05,0.0565,0.557,133.031,201613,2017,3,31,E,3.3602166666666666,201.613
Moved On,Redlight Blue,39,Moved On,2019-12-16,0.491,0.673,4,-10.568,0,0.0287,0.186,0.0,0.369,0.681,88.139,167045,2019,12,16,E,2.7840833333333332,167.045
Grave Bate,3 Tenores,39,Grave Bate,2019-08-09,0.887,0.456,7,-8.192,0,0.145,0.389,0.0,0.104,0.417,121.01,287603,2019,8,9,G,4.793383333333334,287.603
Tú Lo Sabes,PeeWee,39,Tú Lo Sabes,2019-04-11,0.775,0.826,8,-4.378,1,0.0933,0.0836,0.0,0.11,0.618,96.016,185640,2019,4,11,G#/Ab,3.094,185.64
28 Grams,Wolfgang Gartner,39,28 Grams,2019-05-03,0.713,0.927,6,-6.088,0,0.486,0.00376,0.00351,0.682,0.687,127.03,188987,2019,5,3,F#/Gb,3.149783333333333,188.987
Kulio - Bonus Track,Matroda,39,The RED Tape (Deluxe),2019-08-30,0.804,0.913,11,-3.515,0,0.0681,0.00282,0.151,0.0589,0.652,124.002,156316,2019,8,30,B,2.6052666666666666,156.316
Sure Wasn't Me,Tyrone Davis,39,Relaxin' With Tyrone,2000-09-26,0.75,0.467,4,-8.55,0,0.045,0.0583,1.95e-06,0.0766,0.61,155.697,410400,2000,9,26,E,6.84,410.4
Matador (feat. Ñengo Flow),Jory Boy,39,Greatest Hits,2014-06-16,0.647,0.724,11,-5.571,0,0.0853,0.162,0.0,0.103,0.688,178.009,248530,2014,6,16,B,4.142166666666666,248.53
Take It All the Way,Xavier White,39,Take It All the Way,2019-11-22,0.721,0.712,1,-8.103,1,0.164,0.0558,0.0,0.132,0.606,108.08,186667,2019,11,22,C#/Db,3.1111166666666668,186.667
In Your Head,Mike Vallas,39,In Your Head,2019-09-13,0.477,0.379,9,-6.735,1,0.205,0.197,0.0,0.235,0.596,100.847,171735,2019,9,13,A,2.8622500000000004,171.735
Vamonos,Elias Diaz,39,Vamonos,2019-09-20,0.643,0.775,10,-4.622,0,0.184,0.126,0.0,0.142,0.503,193.747,160825,2019,9,20,A#/Bb,2.6804166666666664,160.825
Enrredoz,Cejaz Negraz,39,Diamante de Mi Barrio Doble,2014-10-14,0.719,0.548,1,-10.443,0,0.0911,0.555,0.0,0.0856,0.508,132.006,249507,2014,10,14,C#/Db,4.15845,249.507
What's Love Got to Do with It,XY&O,39,What's Love Got to Do with It,2017-03-10,0.677,0.497,7,-6.329,1,0.0395,0.0777,0.0,0.104,0.24,102.001,218747,2017,3,10,G,3.6457833333333336,218.747
Silver Lake Queen,Diplomacy,39,Silver Lake Queen,2019-10-18,0.736,0.826,9,-4.886,0,0.0849,0.000337,0.00744,0.0441,0.864,123.953,235484,2019,10,18,A,3.9247333333333336,235.484
Primadonna,Nina Tribus,39,Primadonna,2019-11-22,0.776,0.461,1,-9.774,1,0.115,0.01,5.28e-05,0.408,0.717,109.977,137555,2019,11,22,C#/Db,2.2925833333333334,137.555
Here We Go Again! - Radio Edit,Portrait,39,Greatest Hits,2000-01-01,0.771,0.745,11,-10.217,0,0.0904,0.0256,0.000374,0.107,0.599,106.709,235200,2000,1,1,B,3.92,235.2
De la Cuna al Ataud,La Etnnia,39,Real,2004-07-02,0.835,0.581,11,-6.192,1,0.17,0.2,0.0,0.0975,0.723,89.819,250987,2004,7,2,B,4.183116666666667,250.987
Ghosts,Scavenger Hunt,39,Ghosts,2017-12-22,0.669,0.719,8,-7.227,0,0.0298,0.0237,0.0138,0.102,0.326,118.006,228160,2017,12,22,G#/Ab,3.8026666666666666,228.16
My Hooptie,Sir Mix-A-Lot,39,Seminar,1989-01-01,0.824,0.629,1,-12.128,1,0.432,0.0829,5.86e-06,0.0433,0.661,184.012,286000,1989,1,1,C#/Db,4.766666666666667,286.0
Ghosts,Rene Ablaze,39,Ghosts,2020-01-03,0.45,0.951,6,-5.034,0,0.0881,0.00845,0.311,0.35,0.356,136.052,220593,2020,1,3,F#/Gb,3.6765499999999998,220.593
Thrasher,Gunship,39,Dark All Day,2018-10-05,0.549,0.9,5,-7.221,1,0.0405,0.00233,0.000304,0.122,0.357,126.017,315080,2018,10,5,F,5.251333333333333,315.08
Sheer Heart Attack - Remastered 2011,Queen,39,News Of The World (2011 Remaster),1977-10-28,0.155,0.938,10,-4.624,1,0.126,0.00543,0.00262,0.359,0.383,184.469,207600,1977,10,28,A#/Bb,3.46,207.6
Raabta,CryJaxx,39,Raabta,2019-04-15,0.649,0.956,2,-4.261,1,0.0677,0.017,0.0666,0.226,0.287,150.077,183312,2019,4,15,D,3.0552,183.312
Who Needs You - Remastered 2011,Queen,39,News Of The World (2011 Remaster),1977-10-28,0.863,0.381,9,-12.823,1,0.0528,0.261,0.000277,0.202,0.906,120.645,186853,1977,10,28,A,3.1142166666666666,186.853
Karussell,Remoe,39,Karussell,2019-01-25,0.756,0.481,3,-7.866,0,0.0742,0.194,0.0,0.0927,0.656,102.022,165133,2019,1,25,D#/Eb,2.752216666666667,165.133
Stand Tall,Burton Cummings,39,Burton Cummings,1976-07-27,0.463,0.396,7,-10.128,1,0.0304,0.0243,7.23e-05,0.173,0.365,80.753,272293,1976,7,27,G,4.538216666666667,272.293
Bombs Away,Charlotte Gainsbourg,39,Take 2,2018-12-14,0.741,0.655,2,-7.484,1,0.0646,0.236,1.97e-05,0.0716,0.633,106.994,227627,2018,12,14,D,3.7937833333333333,227.627
Haunted,Minty Burns,39,Hollywood Forever,2019-10-31,0.838,0.619,9,-5.458,0,0.243,0.575,2.52e-05,0.0718,0.359,96.007,181760,2019,10,31,A,3.029333333333333,181.76
Wishing Wells,The Colourist,39,The Colourist,2014-01-01,0.538,0.925,0,-4.62,1,0.0631,0.00249,4.52e-05,0.11,0.397,135.025,257880,2014,1,1,C,4.298,257.88
Good Old-Fashioned Lover Boy - 2011 Mix,Queen,39,A Day At The Races (2011 Remaster),1976-12-10,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,173173,1976,12,10,D#/Eb,2.886216666666667,173.173
El Ambiente Huele a Mota,TREN LOKOTE,39,Cementerio De Raperos,2017-02-07,0.692,0.637,3,-4.957,0,0.413,0.534,0.0,0.104,0.871,180.038,259918,2017,2,7,D#/Eb,4.331966666666667,259.918
Burnout,EXES,39,Burnout,2019-10-04,0.638,0.478,10,-8.854,1,0.0417,0.555,0.00826,0.135,0.471,156.112,172387,2019,10,4,A#/Bb,2.8731166666666668,172.387
Rush,BROHUG,39,Rush,2019-02-01,0.678,0.915,2,-4.34,1,0.0309,0.0012,0.292,0.0823,0.119,124.962,184368,2019,2,1,D,3.0728,184.368
Mammon's Mantra,Deca,39,The Way Through,2017-10-24,0.843,0.852,2,-5.0,1,0.21,0.132,9.42e-05,0.0993,0.522,125.01,222798,2017,10,24,D,3.7133,222.798
"thank u, next",Adam Neely,38,"thank u, next",2019-04-15,0.566,0.487,6,-7.034,1,0.0452,0.447,0.0,0.0969,0.414,98.025,193447,2019,4,15,F#/Gb,3.2241166666666667,193.447
Forever,CHVRCHES,38,Love Is Dead,2018-05-25,0.434,0.768,5,-3.992,1,0.0364,0.000631,0.0,0.276,0.305,151.993,224459,2018,5,25,F,3.7409833333333333,224.459
Downfall,Mikey Polo,38,Downfall,2019-11-20,0.936,0.665,2,-8.128,1,0.148,0.0629,0.000225,0.121,0.681,138.031,172492,2019,11,20,D,2.8748666666666667,172.492
Now & Forever (feat. SONPUB & 向井太一),香取慎吾,38,20200101,2020-01-01,0.826,0.569,5,-7.18,1,0.0473,0.287,0.000491,0.0449,0.555,105.014,215140,2020,1,1,F,3.5856666666666666,215.14
333,HELLYEAH,38,333,2019-03-15,0.515,0.997,5,-1.959,1,0.112,0.00067,3.07e-06,0.373,0.461,104.019,196587,2019,3,15,F,3.2764499999999996,196.587
That's Just Me,blackwave.,38,Mic Check,2017-05-12,0.79,0.594,5,-9.831,0,0.0604,0.308,0.00111,0.114,0.547,122.929,182800,2017,5,12,F,3.046666666666667,182.8
Eclypse,BEATSMASH,38,Eclypse,2020-01-10,0.367,0.742,5,-5.827,0,0.0352,0.0851,0.804,0.121,0.223,149.937,212000,2020,1,10,F,3.533333333333333,212.0
Special,Kevlah,38,Special,2019-11-06,0.595,0.502,10,-13.756,1,0.131,0.347,0.0,0.121,0.288,154.926,191000,2019,11,6,A#/Bb,3.183333333333333,191.0
Takes A Little Time,Zac Samuel,38,Takes A Little Time,2017-03-24,0.681,0.783,7,-5.986,1,0.034,0.132,0.0112,0.156,0.756,117.985,203539,2017,3,24,G,3.3923166666666664,203.539
Leave Me Alone (feat. Erykah Badu),RC & The Gritz,38,Pay Your Tab,2013-11-26,0.718,0.434,1,-8.619,1,0.0567,0.0274,0.158,0.0876,0.78,89.032,286640,2013,11,26,C#/Db,4.777333333333333,286.64
Let's Make This Last 4Ever,Mitchel Musso,38,Hannah Montana 3,2009-01-01,0.531,0.936,11,-2.956,0,0.0503,0.00758,0.0,0.0959,0.812,75.008,192173,2009,1,1,B,3.2028833333333333,192.173
Mary Go Round,Musiq Soulchild,38,Aijuswanaseing,2000-01-01,0.554,0.472,0,-8.215,1,0.285,0.305,0.000492,0.119,0.497,141.283,221240,2000,1,1,C,3.6873333333333336,221.24
Hublot,18 Karat,38,Geld Gold Gras (Deluxe Edition),2018-03-09,0.773,0.813,2,-4.246,1,0.349,0.0527,0.0,0.285,0.321,117.288,211027,2018,3,9,D,3.5171166666666664,211.027
Whyyawannabringmedown,Aranda,38,Aranda,2008-04-22,0.618,0.97,5,-1.928,0,0.087,0.00618,0.000409,0.0547,0.684,100.039,162640,2008,4,22,F,2.7106666666666666,162.64
Funky Ride,OutKast,38,Southernplayalisticadillacmuzik,1994-04-26,0.545,0.584,6,-7.643,0,0.0888,0.0161,1.06e-05,0.177,0.534,144.153,390533,1994,4,26,F#/Gb,6.508883333333333,390.533
Pantat (feat. Jpb),Kimberlee Ramirez,38,The Bunda Therapy Riddims,2017-11-24,0.906,0.497,0,-7.062,0,0.332,0.000886,0.0684,0.107,0.17,100.026,138612,2017,11,24,C,2.3102,138.612
Heartbreak,Age of Consent,38,Heartbreak,2012-06-11,0.884,0.462,1,-8.828,1,0.0905,0.00316,0.124,0.27,0.531,120.039,218875,2012,6,11,C#/Db,3.6479166666666667,218.875
Weight in Gold - Louis Futon,Gallant,38,Weight in Gold (The Remixes),2016-04-29,0.363,0.703,5,-5.033,0,0.275,0.209,0.0,0.254,0.335,179.313,241803,2016,4,29,F,4.03005,241.803
Merry Christmas Baby - Remastered 2006,Lou Rawls,38,Merry Christmas Baby,2006-01-01,0.609,0.416,10,-9.654,1,0.0581,0.783,2.36e-05,0.374,0.545,98.033,155453,2006,1,1,A#/Bb,2.590883333333333,155.453
Just As I Am,Marshall Marshall,38,Just As I Am,2018-06-29,0.573,0.616,8,-6.606,1,0.0487,0.129,1.38e-06,0.108,0.228,131.979,195000,2018,6,29,G#/Ab,3.25,195.0
O Come All Ye Faithful,Kirk Franklin,38,Christmas,1996-09-01,0.605,0.837,5,-6.631,0,0.0592,0.42,5.36e-06,0.102,0.527,97.191,318400,1996,9,1,F,5.306666666666667,318.4
CUCAKITA,Sahony,38,CUCAKITA,2019-10-03,0.842,0.608,0,-8.07,1,0.0838,0.187,0.00131,0.066,0.807,95.487,176688,2019,10,3,C,2.9448,176.688
No Words - Skit,Hopsin,38,Pound Syndrome,2015-07-24,0.734,0.584,6,-6.884,0,0.43,0.148,0.0,0.383,0.759,130.193,96000,2015,7,24,F#/Gb,1.6,96.0
Like A Feather,Nikka Costa,38,Everybody Got Their Something,2001-01-01,0.868,0.46,6,-9.076,1,0.0899,0.0201,0.722,0.0505,0.815,90.028,235093,2001,1,1,F#/Gb,3.9182166666666665,235.093
Pavement,Veridian,38,Pavement,2019-11-22,0.487,0.847,11,-3.644,1,0.0391,0.000858,1.28e-05,0.109,0.309,128.057,213281,2019,11,22,B,3.5546833333333336,213.281
